T00559;04/10/2023;15:43:12;358106
T00561;04/10/2023;06:31:08;357865
T00561;04/10/2023;14:33:13;358077
T00567;04/10/2023;06:51:57;358002
T00567;04/10/2023;15:45:44;358164
T00596;04/10/2023;06:35:35;357896
T00596;04/10/2023;14:33:40;358084
T00602;04/10/2023;06:24:55;357837
T00602;04/10/2023;15:43:55;358122
T00606;04/10/2023;06:35:05;357893
T00613;04/10/2023;06:31:01;357863
T00615;04/10/2023;06:19:26;357815
T00615;04/10/2023;15:54:14;358194
T00628;04/10/2023;06:14:58;357802
T00628;04/10/2023;15:43:52;358121
T00630;04/10/2023;06:22:25;357822
T00630;04/10/2023;15:42:55;358100
T00641;04/10/2023;06:27:35;357847
T00641;04/10/2023;15:44:07;358126
T00647;04/10/2023;06:14:54;357801
T00647;04/10/2023;15:44:01;358124
T00649;04/10/2023;06:16:04;357805
T00649;04/10/2023;15:45:52;358167
T00653;04/10/2023;06:37:35;357914
T00653;04/10/2023;15:43:05;358104
T00655;04/10/2023;06:26:50;357844
T00655;04/10/2023;15:43:21;358109
T00674;04/10/2023;06:24:59;357838
T00674;04/10/2023;14:34:01;358091
T00698;04/10/2023;06:48:26;357998
T00698;04/10/2023;15:44:40;358140
T00699;04/10/2023;06:45:11;357979
T00699;04/10/2023;15:44:45;358143
T00709;04/10/2023;06:04:56;357789
T00709;04/10/2023;16:13:00;358210
T00722;04/10/2023;06:45:35;357982
T00722;04/10/2023;15:45:10;358152
T00722;04/10/2023;15:45:11;358153
T00723;04/10/2023;06:35:38;357897
T00723;04/10/2023;15:43:25;358110
T00726;04/10/2023;06:38:04;357919
T00726;04/10/2023;15:58:46;358201
T00727;04/10/2023;08:06:55;358047
T00727;04/10/2023;17:50:21;358285
T00729;04/10/2023;06:38:44;357925
T00729;04/10/2023;16:22:04;358213
T00730;04/10/2023;06:32:46;357877
T00730;04/10/2023;15:43:30;358112
T00733;04/10/2023;06:28:47;357853
T00733;04/10/2023;15:43:03;358103
T00766;04/10/2023;06:36:38;357904
T00766;04/10/2023;15:43:28;358111
T00777;04/10/2023;07:03:54;358019
T00777;04/10/2023;17:29:01;358274
T00779;04/10/2023;06:32:43;357876
T00779;04/10/2023;15:44:58;358148
T00781;04/10/2023;06:40:56;357944
T00781;04/10/2023;15:45:22;358158
T00784;04/10/2023;06:43:06;357961
T00784;04/10/2023;16:52:06;358234
T00785;04/10/2023;06:30:26;357856
T00785;04/10/2023;16:56:37;358242
T00787;04/10/2023;06:39:12;357932
T00787;04/10/2023;15:00:00;358094
T00797;04/10/2023;06:31:04;357864
T00797;04/10/2023;14:33:50;358088
T00802;04/10/2023;06:34:02;357880
T00802;04/10/2023;15:45:50;358166
T00805;04/10/2023;06:22:27;357823
T00805;04/10/2023;17:17:40;358268
T00808;04/10/2023;06:42:14;357953
T00808;04/10/2023;15:45:03;358150
T00831;04/10/2023;06:40:41;357938
T00831;04/10/2023;16:56:33;358240
T00832;04/10/2023;06:39:50;357935
T00832;04/10/2023;16:57:23;358245
T00846;04/10/2023;06:13:03;357798
T00846;04/10/2023;15:43:34;358113
T00848;04/10/2023;17:52:25;358288
T00849;04/10/2023;06:34:31;357884
T00849;04/10/2023;15:45:06;358151
T00851;04/10/2023;06:37:10;357908
T00851;04/10/2023;15:44:27;358136
T00854;04/10/2023;06:24:42;357833
T00854;04/10/2023;15:45:19;358157
T00867;04/10/2023;06:17:28;357812
T00867;04/10/2023;15:55:26;358197
T00870;04/10/2023;06:26:41;357841
T00870;04/10/2023;15:43:42;358116
T00876;04/10/2023;06:37:38;357915
T00876;04/10/2023;15:43:46;358117
T00881;04/10/2023;06:48:03;357992
T00881;04/10/2023;15:44:36;358139
T00884;04/10/2023;06:42:21;357955
T00884;04/10/2023;15:45:41;358163
T00885;04/10/2023;05:12:33;357753
T00885;04/10/2023;17:18:26;358271
T00894;04/10/2023;06:37:40;357916
T00894;04/10/2023;15:46:38;358178
T00895;04/10/2023;06:42:17;357954
T00895;04/10/2023;14:29:18;358061
T00897;04/10/2023;06:28:41;357850
T00897;04/10/2023;15:46:30;358174
T00898;04/10/2023;06:22:21;357821
T00898;04/10/2023;15:44:16;358132
T00904;04/10/2023;06:34:35;357885
T00904;04/10/2023;14:33:29;358081
T00905;04/10/2023;06:31:10;357866
T00905;04/10/2023;14:33:17;358078
T00907;04/10/2023;06:35:44;357901
T00907;04/10/2023;15:44:21;358134
T00916;04/10/2023;06:36:40;357905
T00916;04/10/2023;15:44:03;358125
T00917;04/10/2023;06:17:14;357808
T00917;04/10/2023;15:44:19;358133
T00922;04/10/2023;08:44:11;358055
T00922;04/10/2023;18:01:25;358291
T00927;04/10/2023;06:24:13;357830
T00927;04/10/2023;15:44:31;358137
T00936;04/10/2023;06:44:29;357968
T00936;04/10/2023;15:44:54;358147
T00938;04/10/2023;06:44:50;357976
T00938;04/10/2023;15:45:01;358149
T00944;04/10/2023;06:38:56;357929
T00944;04/10/2023;14:30:31;358067
T00950;04/10/2023;06:37:22;357911
T00950;04/10/2023;15:44:12;358130
T00963;04/10/2023;06:31:31;357872
T00963;04/10/2023;15:43:50;358119
T00976;04/10/2023;06:38:52;357928
T00976;04/10/2023;15:44:49;358144
T01012;04/10/2023;06:34:48;357889
T01012;04/10/2023;17:05:04;358258
T01019;04/10/2023;06:23:33;357827
T01019;04/10/2023;15:43:01;358102
T01020;04/10/2023;06:22:32;357824
T01020;04/10/2023;15:45:47;358165
T01035;04/10/2023;06:41:46;357950
T01035;04/10/2023;14:32:13;358074
T01041;04/10/2023;06:44:32;357969
T01041;04/10/2023;15:44:43;358142
T01089;04/10/2023;08:04:53;358044
T01089;04/10/2023;17:44:36;358280
T01090;04/10/2023;06:58:00;358009
T01090;04/10/2023;16:05:18;358207
T01091;04/10/2023;07:43:41;358034
T01091;04/10/2023;17:01:11;358251
