T00876;21/11/2023;15:46:36;377539
T00876;21/11/2023;15:46:46;377542
T00884;21/11/2023;06:26:59;377221
T00884;21/11/2023;15:45:40;377529
T00885;21/11/2023;04:56:09;377154
T00885;21/11/2023;17:43:30;377628
T00888;21/11/2023;06:39:35;377298
T00888;21/11/2023;14:32:37;377437
T00889;21/11/2023;06:33:55;377269
T00889;21/11/2023;15:44:35;377511
T00907;21/11/2023;06:16:53;377190
T00907;21/11/2023;15:43:50;377497
T00916;21/11/2023;06:32:55;377262
T00916;21/11/2023;15:43:05;377479
T00922;21/11/2023;08:53:25;377425
T00922;21/11/2023;18:03:49;377641
T00927;21/11/2023;06:25:37;377210
T00927;21/11/2023;15:44:11;377505
T00931;21/11/2023;06:41:38;377319
T00931;21/11/2023;15:44:44;377514
T00936;21/11/2023;06:29:25;377234
T00936;21/11/2023;15:44:31;377510
T00944;21/11/2023;06:42:43;377340
T00944;21/11/2023;14:29:27;377433
T00950;21/11/2023;06:32:31;377258
T00950;21/11/2023;06:35:51;377279
T00950;21/11/2023;15:44:38;377512
T00966;21/11/2023;06:31:37;377248
T00966;21/11/2023;15:42:07;377459
T00976;21/11/2023;06:42:37;377337
T00976;21/11/2023;15:45:05;377523
T01012;21/11/2023;06:42:49;377343
T01012;21/11/2023;16:07:48;377569
T01015;21/11/2023;06:33:19;377265
T01015;21/11/2023;15:42:13;377461
T01019;21/11/2023;06:33:21;377266
T01019;21/11/2023;15:41:59;377456
T01089;21/11/2023;08:19:08;377419
T01089;21/11/2023;18:29:43;377644
T01090;21/11/2023;07:04:52;377370
T01090;21/11/2023;16:12:31;377577
T01091;21/11/2023;07:52:47;377400
T01091;21/11/2023;17:01:42;377611
